8.61322E+14,GPS;longitude,2016/7/18 03:11,113.386739
8.61322E+14,GPS;longitude,2016/7/18 03:11,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:11,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:11,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:11,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:11,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:11,23.048278
8.61322E+14,GPS;latitude,2016/7/18 03:11,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:11,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:12,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:12,113.386739
8.61322E+14,GPS;longitude,2016/7/18 03:12,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:12,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:12,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:12,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:12,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:12,23.048278
8.61322E+14,GPS;latitude,2016/7/18 03:12,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:12,113.386739
8.61322E+14,GPS;longitude,2016/7/18 03:15,113.382061
8.61322E+14,GPS;latitude,2016/7/18 03:15,23.053497
8.61322E+14,GPS;longitude,2016/7/18 03:15,113.382061
8.61322E+14,GPS;latitude,2016/7/18 03:15,23.053497
8.61322E+14,GPS;longitude,2016/7/18 03:15,113.382061
8.61322E+14,GPS;latitude,2016/7/18 03:15,23.053497
8.61322E+14,GPS;longitude,2016/7/18 03:15,113.382061
8.61322E+14,GPS;latitude,2016/7/18 03:15,23.053497
8.61322E+14,GPS;longitude,2016/7/18 03:15,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:15,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:15,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:15,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:15,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:15,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:15,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:15,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:16,113.382061
8.61322E+14,GPS;latitude,2016/7/18 03:16,23.053497
8.61322E+14,GPS;longitude,2016/7/18 03:16,113.382061
8.61322E+14,GPS;latitude,2016/7/18 03:16,23.053497
8.61322E+14,GPS;longitude,2016/7/18 03:16,113.382061
8.61322E+14,GPS;latitude,2016/7/18 03:16,23.053497
8.61322E+14,GPS;longitude,2016/7/18 03:16,113.382061
8.61322E+14,GPS;latitude,2016/7/18 03:16,23.053497
8.61322E+14,GPS;longitude,2016/7/18 03:17,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:17,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:17,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:17,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:17,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:17,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:17,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:17,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:21,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:21,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:21,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:21,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:21,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:21,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:21,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:21,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:22,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:22,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:22,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:22,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:22,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:22,23.048278
8.61322E+14,GPS;latitude,2016/7/18 03:22,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:22,113.386739
8.61322E+14,GPS;longitude,2016/7/18 03:23,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:23,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:23,113.386739
8.61322E+14,GPS;latitude,2016/7/18 03:23,23.048278
8.61322E+14,GPS;latitude,2016/7/18 03:23,23.048278
8.61322E+14,GPS;longitude,2016/7/18 03:23,113.386739
8.61322E+14,GPS;longitude,2016/7/18 03:23,113.383041
8.61322E+14,GPS;latitude,2016/7/18 03:23,23.046872
8.61322E+14,GPS;longitude,2016/7/18 03:23,113.383041
8.61322E+14,GPS;latitude,2016/7/18 03:23,23.046872
8.61322E+14,GPS;longitude,2016/7/18 03:24,113.383041
8.61322E+14,GPS;latitude,2016/7/18 03:24,23.046872
zzz,GPS;latitude,2016/7/18 09:08,42.2733463
zzz,GPS;longitude,2016/7/18 09:08,-71.0323657
zzz,GPS;longitude,2016/7/18 09:08,-71.0323657
zzz,GPS;latitude,2016/7/18 09:08,42.2733463
zzz,GPS;longitude,2016/7/18 09:09,-71.0350586
zzz,GPS;latitude,2016/7/18 09:09,42.2744017
zzz,GPS;longitude,2016/7/18 09:09,-71.0350586
zzz,GPS;latitude,2016/7/18 09:09,42.2744017
zzz,GPS;longitude,2016/7/18 09:09,-71.0323657
zzz,GPS;latitude,2016/7/18 09:09,42.2733463
zzz,GPS;longitude,2016/7/18 09:09,-71.0323657
zzz,GPS;latitude,2016/7/18 09:09,42.2733463
zzz,GPS;longitude,2016/7/18 09:09,-71.0789329
zzz,GPS;latitude,2016/7/18 09:09,42.2751683
zzz,GPS;longitude,2016/7/18 09:09,-71.0789329
zzz,GPS;latitude,2016/7/18 09:09,42.2751683
zzz,GPS;longitude,2016/7/18 09:10,-71.0323657
zzz,GPS;latitude,2016/7/18 09:10,42.2733463
zzz,GPS;longitude,2016/7/18 09:10,-71.0323657
zzz,GPS;latitude,2016/7/18 09:10,42.2733463
zzz,GPS;latitude,2016/7/18 09:20,42.273495
zzz,GPS;longitude,2016/7/18 09:20,-71.0323657
Zzzrun,GPS;longitude,2016/7/24 17:33,-71.0352443
Zzzrun,GPS;latitude,2016/7/24 17:33,42.2745822
Zzzrun,GPS;longitude,2016/7/24 17:33,-71.0355694
Zzzrun,GPS;latitude,2016/7/24 17:33,42.275121
Zzzrun,GPS;longitude,2016/7/24 17:34,-71.0338286
Zzzrun,GPS;latitude,2016/7/24 17:34,42.271584
Zzzrun,GPS;longitude,2016/7/24 17:34,-71.0352443
Zzzrun,GPS;latitude,2016/7/24 17:34,42.2745822
9.90008E+13,GPS;longitude,2016/7/26 15:28,113.257079
9.90008E+13,GPS;latitude,2016/7/26 15:28,23.097781
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563228
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09692186
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09719842
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2562623
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2562994
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09733259
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563151
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09731414
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563044
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09733811
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563203
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09734654
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09734838
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563706
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563824
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09733174
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563909
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09734266
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563975
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09732773
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563831
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09735029
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563669
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09735605
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563809
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09736972
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563947
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09737807
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2564077
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09738145
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563953
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09739629
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563845
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09741209
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563741
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09742811
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563825
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09741853
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09740944
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563911
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563791
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09740096
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.256377
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09739049
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563809
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09737641
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.256385
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09736804
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563896
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09735801
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563931
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09734957
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563956
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09733577
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.2563951
9.90008E+13,GPS;latitude,2016/7/26 15:29,23.09732352
9.90008E+13,GPS;longitude,2016/7/26 15:29,113.256392
